46.906021,7.359163,7.359163,46.906021,0.00,589.03,588.77,588.48,586.71,596.90,597.00,
46.906021,7.359163,7.359163,46.906021,0.00,589.26,588.99,588.71,586.93,596.90,597.00,
46.905933,7.359120,7.359120,46.905933,0.00,589.67,589.42,589.12,587.36,598.40,599.00,
46.905906,7.359090,7.359090,46.905906,0.00,590.15,589.91,589.60,587.85,598.80,599.00,
46.905906,7.359090,7.359090,46.905906,0.00,590.41,590.18,589.86,588.12,598.80,599.00,
46.905906,7.359090,7.359090,46.905906,0.00,590.68,590.47,590.13,588.41,598.80,599.00,
46.905906,7.359090,7.359090,46.905906,0.00,590.97,590.76,590.42,588.70,598.80,599.00,
46.905906,7.359090,7.359090,46.905906,0.00,590.99,590.79,590.46,588.74,598.80,599.00,
46.905906,7.359090,7.359090,46.905906,0.00,591.18,591.00,590.64,588.93,598.80,599.00,
46.905906,7.359090,7.359090,46.905906,0.00,591.23,591.04,590.69,588.98,598.80,599.00,
46.905906,7.359090,7.359090,46.905906,0.00,591.48,591.29,590.93,589.23,598.80,599.00,
46.905803,7.358821,7.358821,46.905803,0.00,591.84,591.65,591.29,589.59,601.60,599.00,
46.905803,7.358821,7.358821,46.905803,0.00,592.30,592.13,591.75,590.07,601.60,599.00,
